RecordedAtTime,DirectionRef,PublishedLineName,OriginName,OriginLat,OriginLong,DestinationName,DestinationLat,DestinationLong,VehicleRef,VehicleLocation.Latitude,VehicleLocation.Longitude,NextStopPointName,ArrivalProximityText,DistanceFromStop,ExpectedArrivalTime,ScheduledArrivalTime
2017-06-01 00:13:31,1,Bx21,WESTCHESTER AV/LANE  AV,40.839741,-73.843201,MOTT HAVEN 136 ST,40.809654,-73.92836,NYCT_7707,40.829586,-73.90226,BOSTON RD/E 168 ST,approaching,38,2017-06-01 00:13:57,24:07:48
2017-06-01 00:13:40,0,B61,PROSPECT PK W/18 ST,40.657639,-73.982887,DOWNTOWN BKLYN FULTON MALL via RED HOOK,40.690514,-73.987724,NYCT_347,40.691347,-73.999627,COLUMBIA ST/ATLANTIC AV,at stop,15,2017-06-01 00:13:57,23:50:22
2017-06-01 00:13:47,1,S66,ST GEORGE FERRY/S66,40.643192,-74.073402,PORT RICHMOND via GRYMES HILL,40.639946,-74.130585,NYCT_8253,40.619822,-74.091534,HOWARD AV/SETH CT,< 1 stop away,543,2017-06-01 00:15:06,24:13:45
2017-06-01 00:13:55,1,B7,SARATOGA AV/HALSEY ST,40.685581,-73.917793,FLATBUSH AV,40.622421,-73.937233,NYCT_3981,40.659905,-73.917254,LENOX RD/E 98 ST,approaching,56,2017-06-01 00:14:12,24:11:00
2017-06-01 00:13:43,1,Bx7,RIVERDALE AV/W 263 ST,40.912365,-73.902702,WASHINGTON HTS 168 ST via BWAY,40.839813,-73.939743,NYCT_4374,40.865234,-73.927811,BROADWAY/RIVERSIDE DR,at stop,23,2017-06-01 00:13:57,24:14:44
2017-06-01 00:13:39,0,M23-SBS,12 AV/W 23 ST,40.748718,-74.00811,SELECT BUS EAST SIDE AVENUE C CROSSTOWN,40.733006,-73.974594,NYCT_5975,40.749917,-74.008238,W 24 ST/12 AV,approaching,89,2017-06-01 00:13:57,24:15:07
2017-06-01 00:13:51,1,Q85,243 ST/147 AV,40.657738,-73.741211,JAMAICA PRSNS - ARCHR,40.701683,-73.802475,NYCT_8451,40.683633,-73.769782,MERRICK BL/BAISLEY BL,approaching,69,2017-06-01 00:14:01,24:06:00
2017-06-01 00:13:41,1,Q20A,COLLEGE PT BL/15 AV,40.784073,-73.845894,JAMAICA  MERRICK BL via 20 AV via MAIN S,40.704933,-73.79332,NYCT_7422,40.754416,-73.827891,MAIN ST/BLOSSOM AV,< 1 stop away,169,2017-06-01 00:14:10,24:11:21
2017-06-01 00:13:25,0,B44,EMMONS AV/NOSTRAND AV,40.584026,-73.938438,WILLAMSBURG BRIDGE PLZ via NOSTRAND,40.709316,-73.959587,NYCT_7362,40.680425,-73.950191,FULTON ST/NOSTRAND AV,at stop,4,NA,24:16:00
2017-06-01 00:13:37,1,Bx46,FOOD CENTER DR/MARKET ST,40.810043,-73.876694,PROSPECT AV WESTCHESTER AV,40.819386,-73.901825,NYCT_323,40.816224,-73.896058,LONGWOOD AV/SOUTHERN BL,approaching,32,NA,24:09:02
2017-06-01 00:13:39,1,M116,PLEASANT AV/E 120 ST,40.797245,-73.931694,WEST SIDE BWAY - 106 ST XTOWN,40.801331,-73.967598,NYCT_6650,40.800423,-73.945889,E 116 ST/5 AV,approaching,38,2017-06-01 00:13:57,24:11:25
2017-06-01 00:13:45,1,M35,SUNKEN GARDEN LOOP/CHARLES H GAY CTR,40.785267,-73.930565,HARLEM LEX AV - 125 ST,40.804764,-73.937248,NYCT_1289,40.799053,-73.921451,MAIN RDY/OPP PARK & RECREATION,< 1 stop away,652,NA,24:08:58
2017-06-01 00:13:54,0,Q56,VAN SINDEREN AV/FULTON ST,40.678391,-73.903549,JAMAICA 170 ST,40.707561,-73.789856,NYCT_6826,40.684825,-73.883357,JAMAICA AV/SHEPHERD AV,approaching,67,2017-06-01 00:14:05,24:12:16
2017-06-01 00:13:38,1,S53,4 AV/86 ST,40.622311,-74.028687,PT RICHMOND,40.640297,-74.131332,NYCT_7081,40.634258,-74.117125,BROADWAY/CASTLETON AV,at stop,14,2017-06-01 00:13:57,24:12:11
2017-06-01 00:13:47,1,B43,BOX ST/MANHATTAN AV,40.737194,-73.955673,LEFRTS GDNS PROSPCT PK STA,40.660858,-73.96138,NYCT_438,40.663548,-73.956688,EMPIRE BL/BEDFORD AV,approaching,88,2017-06-01 00:14:08,24:11:57
2017-06-01 00:13:37,0,Q13,39 AV /138 ST,40.761009,-73.827042,FT TOTTEN,40.791351,-73.780952,NYCT_7426,40.790524,-73.781735,TOTTEN AV /CROSS ISLAND PKY,approaching,115,2017-06-01 00:14:46,23:54:00
2017-06-01 00:13:45,1,Q36,256 ST/JAMAICA AV,40.727776,-73.708687,JAMAICA 165 ST TERM,40.707615,-73.79554,NYCT_8006,40.708185,-73.795514,165 ST / 165 ST TERM,approaching,70,2017-06-01 00:13:56,24:05:00
2017-06-01 00:13:26,0,M101,ASTOR PL/3 AV,40.729568,-73.990051,FT GEORGE 193 ST via 3 AV,40.855667,-73.925255,NYCT_5890,40.849342,-73.929993,AMSTERDAM AV/W 183 ST,approaching,60,NA,24:05:07
2017-06-01 00:13:38,1,M2,168 ST/AUDUBON AV,40.840645,-73.938545,EAST VILLAGE 8 ST via 5 AV,40.730282,-73.990532,NYCT_6700,40.8283,-73.935228,ADAM C POWELL BL/W 154 ST,approaching,138,2017-06-01 00:14:12,24:11:43
2017-06-01 00:13:27,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_5084,40.612193,-73.983148,BAY PY/BAY RIDGE AV,approaching,125,NA,24:07:36
2017-06-01 00:13:28,0,M102,ASTOR PL/3 AV,40.729568,-73.990051,HARLEM 147 ST via 3 AV,40.821198,-73.936119,NYCT_5616,40.752654,-73.973074,3 AV/E 47 ST,< 1 stop away,203,2017-06-01 00:14:42,23:55:58
2017-06-01 00:13:54,0,B25,FRONT ST / YORK ST,40.702515,-73.991913,BWAY JCT ALABAMA AV via FULTON,40.67672,-73.900116,NYCT_7112,40.692371,-73.989079,FULTON ST/SMITH ST,< 1 stop away,177,2017-06-01 00:15:37,24:15:23
2017-06-01 00:13:43,0,Q32,W 32 ST/7 AV,40.749405,-73.99102,JACKSON HTS NORTHERN - 81 via ROOSVLT,40.755322,-73.886139,NYCT_4116,40.763148,-73.971731,E 59 ST/MADISON AV,approaching,85,2017-06-01 00:14:25,24:14:47
2017-06-01 00:13:38,1,B44,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,EMMONS AV,40.58403,-73.938408,NYCT_4948,40.652772,-73.949783,NOSTRAND AV/LINDEN BL,approaching,54,2017-06-01 00:13:57,24:13:05
2017-06-01 00:13:39,0,M116,W 106 ST/BROADWAY,40.801155,-73.967575,E. HARLEM PALADINO AV XTOWN,40.797615,-73.931007,NYCT_6713,40.79765,-73.939321,E 116 ST/2 AV,approaching,133,2017-06-01 00:14:10,24:12:25
2017-06-01 00:13:37,1,B44,WASHINGTON PLZ/WASHINGTON PLZ,40.709286,-73.959526,EMMONS AV,40.58403,-73.938408,NYCT_4598,40.631162,-73.947506,NOSTRAND AV/AV I,< 1 stop away,260,2017-06-01 00:14:23,24:10:49
2017-06-01 00:13:51,0,M86-SBS,W 86 ST/BROADWAY,40.788357,-73.976791,Select Bus Service Yorkville East End AV,40.780247,-73.946808,NYCT_5840,40.780664,-73.958357,E 86 ST/LEXINGTON  AV,< 1 stop away,336,2017-06-01 00:16:01,24:12:47
2017-06-01 00:13:49,0,Q32,W 32 ST/7 AV,40.749405,-73.99102,JACKSON HTS NORTHERN - 81 via ROOSVLT,40.755322,-73.886139,NYCT_7418,40.746879,-73.891094,ROOSEVELT AV/76 ST,approaching,137,2017-06-01 00:15:01,24:05:03
2017-06-01 00:13:31,1,B38,METROPOLITAN AV/STARR ST,40.713348,-73.914307,DNTWN BKLYN TILLARY ST,40.696117,-73.990997,NYCT_4564,40.692074,-73.945274,DE KALB AV/TOMPKINS AV,approaching,65,2017-06-01 00:13:57,24:08:37
2017-06-01 00:13:54,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_7184,40.633275,-73.921625,AV H/E 56 ST,approaching,118,2017-06-01 00:14:17,24:07:18
2017-06-01 00:13:41,0,Q4,TEARDROP/LAYOVER,40.701748,-73.802399,CAMBRIA HTS 235 ST via LINDEN,40.690647,-73.727409,NYCT_8081,40.691853,-73.778384,LINDEN BL/172 ST,at stop,7,2017-06-01 00:13:57,24:07:00
2017-06-01 00:13:47,0,Bx15,ST CLAIRE PL/W 125 ST,40.817066,-73.959778,FORDHAM PLZ via 3 AV,40.860989,-73.890266,NYCT_5954,40.805405,-73.939864,E 125 ST/PARK AV,approaching,127,2017-06-01 00:14:35,24:04:04
2017-06-01 00:13:44,0,Bx35,W 179 ST/BROADWAY,40.848953,-73.936874,W FARMS RD SOUTHERN BL,40.825405,-73.891319,NYCT_7687,40.825777,-73.890872,W FARMS RD/WESTCHESTER AV,approaching,55,2017-06-01 00:14:05,24:09:00
2017-06-01 00:13:37,1,S44,ST GEORGE FERRY/S44 & S94,40.643654,-74.073471,S I MALL YUKON AV,40.575935,-74.167686,NYCT_8261,40.640303,-74.09823,HENDERSON AV/CLINTON AV,at stop,6,2017-06-01 00:13:57,24:08:00
2017-06-01 00:13:27,1,X1,CENTRAL PARK S/6 AV,40.766315,-73.977493,ELTNGVLE TRANST CTR via HYLAN BL RICH AV,40.560837,-74.17112,NYCT_2558,40.598664,-74.081392,HYLAN BL/OLD TOWN RD,< 1 stop away,566,2017-06-01 00:15:24,24:02:52
2017-06-01 00:13:29,1,M10,FRED DOUGLASS BL/W 158 ST,40.830956,-73.935989,COLUMBUS CIRCLE via CENTRAL PARK W.,40.766529,-73.981964,NYCT_6685,40.801932,-73.957183,FRED DOUGLASS BL/W 112 ST,approaching,41,2017-06-01 00:14:01,24:08:10
2017-06-01 00:13:45,1,B48,MEEKER AV/STEWART AV,40.726711,-73.934227,LEFFERTS GARDENS PROSPECT PK STA,40.660858,-73.96138,NYCT_7252,40.70599,-73.948064,LORIMER ST/MONTROSE AV,at stop,4,2017-06-01 00:13:57,24:15:21
2017-06-01 00:13:36,1,B83,VAN SINDEREN AV/FULTON ST,40.678089,-73.903572,SPRING CREEK GATEWAY MALL,40.652821,-73.876755,NYCT_6625,40.649874,-73.884152,PENNSYLVANIA AV/SCHROEDERS AV,< 1 stop away,323,2017-06-01 00:14:37,24:23:03
2017-06-01 00:13:25,1,Bx3,W 238 ST/BROADWAY,40.884968,-73.900475,WASHINGTON HTS GW BRIDGE,40.84901,-73.93689,NYCT_4225,40.850678,-73.915244,UNIVERSITY AV/W TREMONT AV,approaching,82,2017-06-01 00:14:24,24:06:38
2017-06-01 00:13:27,1,Q15A,166 ST/POWELLS COVE BL,40.793839,-73.797424,FLUSHING MAIN ST STA via 10AV,40.758987,-73.831779,NYCT_4471,40.767383,-73.815405,150 ST/34 AV,at stop,16,NA,24:09:28
2017-06-01 00:13:56,0,B38,TILLARY ST/CADMAN PZ E,40.696106,-73.990364,RIDGEWOOD CATALPA AV,40.700924,-73.904366,NYCT_6554,40.689914,-73.951015,LAFAYETTE AV/NOSTRAND AV,at stop,3,2017-06-01 00:13:57,24:14:00
2017-06-01 00:13:28,1,Q85,WEST CIRCLE DR /PARKING STRUCTURE,40.661907,-73.723259,JAMAICA PRSNS - ARCHR,40.701683,-73.802475,NYCT_8402,40.666815,-73.757375,SPRINGFIELD BL/144 AV,approaching,40,NA,24:10:00
2017-06-01 00:13:26,0,Q84,ARCHER AV/153 ST,40.702095,-73.801735,LAURELTON 238 ST via 120 AV,40.679817,-73.729927,NYCT_8084,40.6882,-73.776538,MERRICK BL/116 AV,at stop,17,NA,24:10:25
2017-06-01 00:13:36,1,Bx17,FORDHAM PLAZA/BUS TERMINAL,40.860229,-73.890968,PT MORRIS 135 ST,40.804848,-73.918556,NYCT_7632,40.842719,-73.893623,CROTONA AV/E 175 ST,at stop,18,2017-06-01 00:13:57,24:09:19
2017-06-01 00:13:26,1,M42,E 41 ST/1 AV,40.748047,-73.969887,42 ST PIER CROSSTOWN,40.76255,-74.000969,NYCT_3931,40.756569,-73.988219,W 42 ST/8 AV,< 1 stop away,219,2017-06-01 00:15:15,24:15:00
2017-06-01 00:13:40,1,Bx42,HARDING AV/HOSMER  AV,40.812946,-73.827042,RIVER PK TOWER via TREMONT,40.852402,-73.920105,NYCT_1230,40.850063,-73.90076,E BURNSIDE AV/RYER AV,< 1 stop away,157,2017-06-01 00:14:36,24:13:01
2017-06-01 00:13:52,0,B17,SEAVIEW AV/E 108 ST,40.639111,-73.881744,CROWN HTS EASTERN PKY,40.668556,-73.931625,NYCT_7128,40.668635,-73.932043,EASTERN PY/UTICA AV,approaching,35,2017-06-01 00:14:02,24:09:00
2017-06-01 00:13:50,0,S79-SBS,MARSH AV/RING RD,40.583221,-74.161949,SELECT BUS SERVICE BAY RIDGE 86 ST STATN,40.62252,-74.028343,NYCT_4245,40.622347,-74.028534,4 AV/86 ST,at stop,23,2017-06-01 00:13:57,24:08:00
2017-06-01 00:13:43,1,M100,BROADWAY/W 219 ST,40.871967,-73.91304,E HARLM 1 AV-125 ST via BDWY via AMSTRDM,40.802273,-73.931145,NYCT_4356,40.826154,-73.946934,AMSTERDAM AV/W 145 ST,< 1 stop away,155,2017-06-01 00:14:35,24:12:19
2017-06-01 00:13:51,0,Q27,SPRINGFIELD BL / 119 AV,40.692741,-73.745102,FLUSHING  MAIN ST STA,40.761745,-73.829529,NYCT_6486,40.73193,-73.746668,SPRINGFIELD BL/GRAND CENTRAL PKWY,< 1 stop away,284,2017-06-01 00:14:21,24:09:24
2017-06-01 00:13:50,1,Q56,JAMAICA AV/170 ST,40.707287,-73.789581,BWAY JCT VN SNDRN AV,40.678608,-73.903664,NYCT_4853,40.694546,-73.848919,JAMAICA AV/96 ST,at stop,10,2017-06-01 00:13:57,24:10:08
2017-06-01 00:13:34,0,Q85,TEARDROP/LAYOVER,40.701748,-73.802399,ROSEDALE 147 AV,40.657658,-73.74128,NYCT_8437,40.679586,-73.773258,BEDELL ST/127 AV,at stop,16,2017-06-01 00:13:57,24:05:37
2017-06-01 00:13:31,0,Q54,METROPOLITAN AV/FRESH POND RD,40.71262,-73.89975,JAMAICA 170 ST,40.707561,-73.789856,NYCT_7291,40.709687,-73.868891,COOPER AV/ATLAS PARK MALL,approaching,77,2017-06-01 00:13:57,00:16:27
2017-06-01 00:13:50,1,M57,E 60 ST/YORK AV,40.759312,-73.959465,WEST SIDE BWAY - 72 ST XTOWN,40.778767,-73.982254,NYCT_6743,40.757486,-73.963519,E 57 ST/1 AV,approaching,145,2017-06-01 00:14:49,24:14:43
2017-06-01 00:13:42,0,B41,FLATBUSH AV/KINGS PLAZA,40.609253,-73.921539,DNTWN BKLYN CADMAN PLZ via FLATBSH,40.695408,-73.990784,NYCT_4595,40.65108,-73.95889,FLATBUSH AV/CATON AV,< 1 stop away,252,2017-06-01 00:15:09,24:11:22
2017-06-01 00:13:40,1,B41,CADMAN PLAZA WEST/JOHNSON ST,40.695534,-73.990829,KINGS PLAZA via FLATBSH,40.609211,-73.921516,NYCT_4236,40.618061,-73.931877,FLATBUSH AV/QUENTIN RD,approaching,57,NA,23:53:36
2017-06-01 00:13:54,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647278,-73.779633,BED-STUY WOODHULL HOSP,40.699776,-73.941505,NYCT_7095,40.659044,-73.899361,NEW LOTS AV/VAN SINDEREN AV,at stop,14,2017-06-01 00:13:57,24:07:13
2017-06-01 00:13:54,1,B15,JFK AIRPORT/TERMINAL 5 AirTrain STATION,40.647278,-73.779633,BED-STUY WOODHULL HOSP,40.699776,-73.941505,NYCT_7095,40.659044,-73.899361,NEW LOTS AV/VAN SINDEREN AV,at stop,14,2017-06-01 00:13:57,24:08:13
2017-06-01 00:13:27,0,M31,W 54 ST/11 AV,40.767925,-73.991859,YORKVILLE 91 ST via YORK AV,40.779842,-73.944809,NYCT_3826,40.78048,-73.946086,EAST 92 ST/YORK AV,approaching,128,2017-06-01 00:14:53,24:09:00
2017-06-01 00:13:38,1,Bx34,VAN CORTLANDT PK E/E 242 ST,40.90266,-73.868378,FORDHAM CTR - VALENTINE AV,40.862503,-73.895798,NYCT_4074,40.902526,-73.868383,KATONAH AV/E 239 ST,< 1 stop away,296,2017-06-01 00:14:01,24:25:44
2017-06-01 00:13:35,0,Bx12,BROADWAY/ISHAM ST,40.868076,-73.919807,BAY PLAZA via FORDHAM RD via PELHAM PKY,40.866043,-73.826721,NYCT_1224,40.864342,-73.918616,W 207 ST/10 AV,at stop,14,2017-06-01 00:13:57,24:05:39
2017-06-01 00:13:36,1,Bx16,ROPES AV/BOSTON RD,40.889969,-73.819649,NORWOOD 205 ST STA via MUNDY LA,40.875061,-73.879547,NYCT_4137,40.886515,-73.8778,BAINBRIDGE AV/E 212 ST,< 1 stop away,378,2017-06-01 00:14:49,24:12:30
2017-06-01 00:13:32,1,Q27,138 ST/37 AV,40.761806,-73.829559,CAMBRIA HTS 120 AV,40.692406,-73.745216,NYCT_6455,40.761064,-73.830874,MAIN ST/39 AV,approaching,131,2017-06-01 00:13:57,24:12:00
2017-06-01 00:13:45,1,M57,E 60 ST/YORK AV,40.759312,-73.959465,WEST SIDE BWAY - 72 ST XTOWN,40.778767,-73.982254,NYCT_3818,40.778871,-73.98225,W 72 ST/BROADWAY,at stop,5,2017-06-01 00:13:57,23:56:00
2017-06-01 00:13:40,0,B6,HARWAY AV/BAY 37 ST,40.59351,-73.993996,EAST NY NEW LOTS STA,40.66642,-73.883385,NYCT_5115,40.634164,-73.945083,GLENWOOD RD/E 34 ST,approaching,126,2017-06-01 00:14:01,24:11:21
2017-06-01 00:13:39,0,S62,VICTORY BL/opp Con Edison,40.586792,-74.199142,ST GEORGE FERRY via VICTORY,40.64357,-74.073227,NYCT_4006,40.635655,-74.083949,VICTORY BL/JERSEY ST,at stop,5,2017-06-01 00:13:57,24:16:28
2017-06-01 00:13:32,1,B38,SENECA AV/CORNELIA ST,40.701057,-73.904549,DNTWN BKLYN TILLARY ST,40.696117,-73.990997,NYCT_3980,40.696103,-73.99107,TILLARY ST/CADMAN PZ E,at stop,0,NA,NA
2017-06-01 00:13:36,0,S46,WEST SHORE PLAZA/CHELSEA ST,40.602039,-74.190697,ST GEORGE FERRY via CASTLTN,40.643585,-74.072609,NYCT_8245,40.602141,-74.188025,SOUTH AV/TRAVIS AV,< 1 stop away,343,2017-06-01 00:14:09,00:16:04
2017-06-01 00:13:38,1,S74,ST GEORGE FERRY/S74 & S84,40.643185,-74.073814,BRICKTOWN MALL,40.53006,-74.226654,NYCT_8148,40.622869,-74.085031,VAN DUZER ST/BROAD ST,approaching,69,2017-06-01 00:14:11,24:09:00
2017-06-01 00:13:25,1,M104,CONVENT AV/W 129 ST,40.814224,-73.953178,41 ST via BROADWAY/7 AV,40.756409,-73.989815,NYCT_6392,40.807484,-73.964413,BROADWAY/W 114 ST,approaching,112,NA,24:12:26
2017-06-01 00:13:45,1,M5,BROADWAY/W 178 ST,40.848522,-73.937706,31 ST 6 AV,40.747791,-73.988831,NYCT_6656,40.821533,-73.954156,W 135 ST/BROADWAY,< 1 stop away,234,2017-06-01 00:15:00,24:14:00
2017-06-01 00:13:26,1,Q13,TOTTEN AV/CROSS ISLAND PY,40.791431,-73.781059,FLUSHING MAIN ST STA,40.760937,-73.827286,NYCT_7393,40.757769,-73.792341,NORTHERN BL/189 ST,at stop,18,NA,24:12:36
2017-06-01 00:13:43,1,M7,W 146 ST/MALCOLM X BL,40.821152,-73.935974,14 ST via COLUMBUS via 7 AV,40.737411,-73.996696,NYCT_3886,40.808046,-73.945371,MALCOLM X BL/W 124 ST,approaching,134,2017-06-01 00:14:30,24:07:00
2017-06-01 00:23:46,0,B8,4 AV/95 ST,40.616104,-74.031143,BROWNSVILLE ROCKAWAY AV,40.656048,-73.907379,NYCT_430,40.646466,-73.924626,KINGS HY/BEVERLY RD,at stop,5,2017-06-01 00:23:57,24:23:34
2017-06-01 00:23:30,1,Bx10,RIVERDALE AV/W 263 ST,40.912365,-73.902702,231 ST,40.878696,-73.904411,NYCT_4223,40.889584,-73.908966,HENRY HUDSON PKY W/W 239 ST,at stop,0,NA,24:23:04
2017-06-01 00:23:44,1,Bx21,WESTCHESTER AV/LANE  AV,40.839741,-73.843201,MOTT HAVEN 136 ST,40.809654,-73.92836,NYCT_7676,40.809718,-73.928372,E 136 ST/LINCOLN AV,at stop,4,2017-06-01 00:23:57,24:05:00
2017-06-01 00:23:28,1,Bx1,RIVERDALE AV/W 231 ST,40.881187,-73.90934,MOTT HAVEN 136 ST via CONCOURSE,40.809654,-73.92836,NYCT_4710,40.834507,-73.917955,GRAND CONCOURSE/E 167 ST,approaching,42,2017-06-01 00:23:57,24:20:59
2017-06-01 00:23:33,1,B31,QUENTIN RD/E 16 ST,40.608429,-73.95713,GERITSON BCH,40.587139,-73.918938,NYCT_4611,40.606645,-73.956935,E 16 ST/AV R,approaching,71,2017-06-01 00:23:57,24:25:58
2017-06-01 00:23:54,0,B83,GATEWAY CTR TERM/GATEWAY DR,40.652649,-73.877029,BWAY JCT VN SNDRN AV,40.678139,-73.903572,NYCT_4841,40.677041,-73.899939,JAMAICA AV/HERKIMER ST,approaching,94,2017-06-01 00:24:25,24:15:00
2017-06-01 00:23:41,1,M101,ST NICHOLAS AV/W 192 ST,40.856289,-73.928764,EAST VILLAGE 6 ST via LEX AV,40.729115,-73.990257,NYCT_6077,40.785497,-73.951201,LEXINGTON AV/E 96 ST,approaching,40,NA,24:08:00
2017-06-01 00:23:50,0,B82,STILLWELL TERMINAL BUS LOOP,40.57708,-73.981293,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,40.64299,-73.878326,NYCT_6592,40.64451,-73.87817,PENNSYLVANIA AV/SEAVIEW AV,at stop,19,2017-06-01 00:23:57,24:15:31
2017-06-01 00:23:35,1,S59,RICHMOND TER/PARK AV #3,40.640167,-74.130966,HYLAN BL,40.53426,-74.154213,NYCT_8279,40.54386,-74.164851,RICHMOND AV/AMBOY RD,approaching,124,2017-06-01 00:24:11,24:17:59
2017-06-01 00:23:27,1,Bx28,EARHART LA/ERSKINE PL,40.861115,-73.822548,NORWOOD 205 ST STA via GUNHILL,40.874424,-73.879517,NYCT_8334,40.869541,-73.825886,BARTOW AV/CO-OP CITY BL,at stop,0,NA,24:09:24
2017-06-01 00:23:36,1,B1,87 ST/4 Av,40.621925,-74.028496,MANHATTAN BEACH KINGSBORO CC,40.578094,-73.94017,NYCT_7141,40.577828,-73.96043,BRIGHTON BEACH/CONEY ISLAND AV,approaching,64,2017-06-01 00:23:57,24:25:00
2017-06-01 00:23:52,0,B26,CADMAN PZ W/TILLARY ST,40.695999,-73.990944,RIDGEWOOD TERM via HALSEY,40.699291,-73.910751,NYCT_6503,40.687415,-73.977187,FULTON ST/LAFAYETTE AV,approaching,51,2017-06-01 00:24:02,24:17:08
2017-06-01 00:23:53,0,Bx39,SOUNDVIEW AV/STEPHENS AV,40.807869,-73.852715,WAKEFIELD 241 ST via WHITE PLS RD,40.903309,-73.849922,NYCT_4723,40.903115,-73.849699,E 241 ST/CRANFORD AV,at stop,27,2017-06-01 00:23:56,24:19:00
2017-06-01 00:23:42,0,M66,W 66 ST/WEST END AV,40.776009,-73.987022,EAST SIDE YORK AV CROSSTOWN,40.764252,-73.95575,NYCT_5131,40.76526,-73.957855,E 68 ST/1 AV,approaching,41,2017-06-01 00:23:57,24:21:27
2017-06-01 00:23:35,0,Bx31,TREMONT AV/LANE AV,40.840866,-73.842453,WOODLAWN KATONAH AV,40.902779,-73.868317,NYCT_274,40.856728,-73.843889,EASTCHESTER RD/PELHAM PY S,approaching,33,2017-06-01 00:23:57,24:21:39
2017-06-01 00:23:39,0,Bx36,W 179 ST/BROADWAY,40.849113,-73.937752,SOUNDVIEW PUGSLEY AV,40.820507,-73.851631,NYCT_7766,40.82445,-73.858877,WHITE PLAINS RD/STORY AV,approaching,63,2017-06-01 00:23:57,24:22:00
2017-06-01 00:23:25,1,M96,E 97 ST/1 AV,40.784546,-73.94548,WEST SIDE WEST END AV CROSSTOWN,40.795105,-73.973091,NYCT_6678,40.791797,-73.965006,W 96 ST/COLUMBUS AV,< 1 stop away,276,2017-06-01 00:25:01,24:23:36
2017-06-01 00:23:36,0,Q54,WASHINGTON PLZ / WASHINGTON PLZ,40.709469,-73.959503,JAMAICA 170 ST,40.707561,-73.789856,NYCT_3988,40.713089,-73.90931,METROPOLITAN AV/AMORY CT,at stop,0,2017-06-01 00:23:57,24:17:21
2017-06-01 00:23:24,1,B6,LIVONIA AV/ASHFORD ST,40.666382,-73.883614,BENSONHURST HARWAY AV,40.592949,-73.993385,NYCT_7158,40.664296,-73.881964,ASHFORD ST/LINDEN BL,< 1 stop away,245,2017-06-01 00:24:17,24:25:35
2017-06-01 00:23:43,1,M101,ST NICHOLAS AV/W 192 ST,40.856289,-73.928764,EAST VILLAGE 6 ST via LEX AV,40.729115,-73.990257,NYCT_5642,40.729103,-73.990231,ASTOR PL/3 AV,approaching,60,NA,NA
2017-06-01 00:23:41,1,Bx5,TURNBULL AV/ PUGSLEY AV,40.823059,-73.855736,SOUTHERN BLVD WESTCHESTER AV,40.824581,-73.8918,NYCT_1280,40.821002,-73.891455,SOUTHERN BL/ALDUS ST,< 1 stop away,255,2017-06-01 00:24:44,24:25:21
2017-06-01 00:23:37,0,Q12,ROOSEVELT AV/LAYOVER,40.758999,-73.831757,LITTLE NECK GLENWOOD ST VIA NORTHERN,40.771767,-73.733307,NYCT_7379,40.759579,-73.772243,NORTHERN BL/211 ST,approaching,72,2017-06-01 00:23:57,24:21:11
2017-06-01 00:23:30,1,B43,BOX ST/MANHATTAN AV,40.737194,-73.955673,LEFRTS GDNS PROSPCT PK STA,40.660858,-73.96138,NYCT_342,40.688861,-73.945009,TOMPKINS AV/GREENE AV,at stop,14,2017-06-01 00:23:57,24:22:37
2017-06-01 00:23:46,0,M100,1 AV/125 ST,40.801968,-73.931358,INWOOD 220 ST via AMSTERDAM via BWAY,40.871902,-73.913101,NYCT_4394,40.809372,-73.949281,W 125 ST/FRED DOUGLASS BL,< 1 stop away,226,2017-06-01 00:25:07,24:19:31
2017-06-01 00:22:46,1,M11,BROADWAY/W 133 ST,40.818493,-73.95594,WEST VILL ABINGDON SQ via 9 AV,40.737072,-74.005867,NYCT_6372,40.740555,-74.005205,HUDSON ST/W 13 ST,approaching,41,NA,24:21:00
2017-06-01 00:23:44,0,B11,58 ST/1 Av,40.64542,-74.023201,MIDWOOD FLATBUSH AV,40.632011,-73.947723,NYCT_251,40.647034,-74.016535,52 ST/3 AV,approaching,137,2017-06-01 00:24:13,24:23:40
2017-06-01 00:23:52,0,M2,4 AV/E 10 ST,40.731342,-73.990288,WASHINGTON HTS BWAY - 168 ST via MADISON,40.84058,-73.938431,NYCT_3870,40.745806,-73.984383,MADISON AV/E 34 ST,< 1 stop away,324,2017-06-01 00:25:01,24:23:39
2017-06-01 00:23:37,1,Bx12,BAY PLAZA BL/APPLEBEE'S,40.866287,-73.826859,INWOOD BWY-207 ST- PEL PKY via FRDHAM RD,40.867786,-73.920547,NYCT_5748,40.856781,-73.837381,PELHAM PKWY/EASTCHESTER RD,< 1 stop away,582,2017-06-01 00:25:36,24:24:00
